准确性权重,连续等待权重,不稳定权重,胜出方案,最小综合风险
0.59,0.12,0.29000000000000004,18/22,0.07581167734902935
0.59,0.13,0.28,18/22,0.07993955321847826
0.59,0.14,0.27,18/22,0.08406742908792716
0.59,0.15,0.26,18/22,0.08819530495737607
0.59,0.16,0.25,18/22,0.09232318082682497
0.59,0.17,0.24000000000000002,18/22,0.09645105669627388
0.59,0.18,0.23000000000000004,18/22,0.10057893256572278
0.59,0.19,0.22000000000000003,16/18,0.1037903419714922
0.59,0.2,0.21000000000000002,16/18,0.10561142276335951
0.59,0.21,0.20000000000000004,16/18,0.10743250355522681
0.59,0.22,0.19000000000000003,16/18,0.10925358434709413
0.59,0.23,0.18000000000000002,16/18,0.11107466513896144
0.59,0.24,0.17000000000000004,16/18,0.11289574593082874
0.59,0.25,0.16000000000000003,16/18,0.11471682672269604
0.59,0.26,0.15000000000000002,16/18,0.11653790751456336
0.59,0.27,0.14,16/18,0.11835898830643067
0.59,0.28,0.13,16/18,0.12018006909829798
0.59,0.29,0.12000000000000005,16/18,0.12200114989016526
0.59,0.3,0.11000000000000004,16/18,0.12382223068203259
0.59,0.31,0.10000000000000003,16/18,0.1256433114738999
0.59,0.32,0.09000000000000002,15/18,0.12732696289370277
0.59,0.33,0.08000000000000002,15/18,0.12747286979578945
0.59,0.34,0.07,15/18,0.1276187766978761
0.59,0.35000000000000003,0.06,15/18,0.1277646835999628
0.59,0.36,0.050000000000000044,15/18,0.12791059050204945
0.59,0.37,0.040000000000000036,15/18,0.12805649740413613
0.59,0.38,0.030000000000000027,15/18,0.12820240430622282
0.59,0.39,0.020000000000000018,15/18,0.1283483112083095
0.59,0.4,0.010000000000000009,15/18,0.12849421811039619
0.59,0.41000000000000003,0.0,15/18,0.12864012501248284
0.6,0.0,0.4,18/22,0.02672254262607714
0.6,0.01,0.39,18/22,0.03085041849552604
0.6,0.02,0.38,18/22,0.034978294364974946
0.6,0.03,0.37,18/22,0.03910617023442385
0.6,0.04,0.36000000000000004,18/22,0.043234046103872756
0.6,0.05,0.35000000000000003,18/22,0.04736192197332166
0.6,0.06,0.34,18/22,0.05148979784277056
0.6,0.07,0.33,18/22,0.05561767371221946
0.6,0.08,0.32,18/22,0.05974554958166836
0.6,0.09,0.31000000000000005,18/22,0.06387342545111727
0.6,0.1,0.30000000000000004,18/22,0.06800130132056617
0.6,0.11,0.29000000000000004,18/22,0.07212917719001508
0.6,0.12,0.28,18/22,0.07625705305946398
0.6,0.13,0.27,18/22,0.08038492892891289
0.6,0.14,0.26,18/22,0.08451280479836179
0.6,0.15,0.25,18/22,0.08864068066781068
0.6,0.16,0.24000000000000002,18/22,0.09276855653725959
0.6,0.17,0.23,18/22,0.09689643240670849
0.6,0.18,0.22000000000000003,18/22,0.1010243082761574
0.6,0.19,0.21000000000000002,16/18,0.10394610141091615
0.6,0.2,0.2,16/18,0.10576718220278346
0.6,0.21,0.19000000000000003,16/18,0.10758826299465078
0.6,0.22,0.18000000000000002,16/18,0.10940934378651809
0.6,0.23,0.17,16/18,0.11123042457838539
0.6,0.24,0.16000000000000003,16/18,0.11305150537025269
0.6,0.25,0.15000000000000002,16/18,0.11487258616212001
0.6,0.26,0.14,16/18,0.11669366695398732
0.6,0.27,0.13,16/18,0.11851474774585463
0.6,0.28,0.12,16/18,0.12033582853772194
0.6,0.29,0.11000000000000004,16/18,0.12215690932958924
0.6,0.3,0.10000000000000003,16/18,0.12397799012145655
0.6,0.31,0.09000000000000002,16/18,0.12579907091332385
0.6,0.32,0.08000000000000002,15/18,0.12652455513144734
0.6,0.33,0.07,15/18,0.126670462033534
0.6,0.34,0.06,15/18,0.12681636893562068
0.6,0.35000000000000003,0.04999999999999999,15/18,0.12696227583770736
0.6,0.36,0.040000000000000036,15/18,0.12710818273979402
0.6,0.37,0.030000000000000027,15/18,0.1272540896418807
0.6,0.38,0.020000000000000018,15/18,0.1273999965439674
0.6,0.39,0.010000000000000009,15/18,0.12754590344605407
0.6,0.4,0.0,15/18,0.12769181034814076
0.61,0.0,0.39,18/22,0.02716791833651176
0.61,0.01,0.38,18/22,0.03129579420596066
0.61,0.02,0.37,18/22,0.035423670075409565
0.61,0.03,0.36,18/22,0.03955154594485847
0.61,0.04,0.35000000000000003,18/22,0.04367942181430737
0.61,0.05,0.34,18/22,0.04780729768375627
0.61,0.06,0.33,18/22,0.05193517355320518
0.61,0.07,0.32,18/22,0.05606304942265408
0.61,0.08,0.31,18/22,0.06019092529210299
0.61,0.09,0.30000000000000004,18/22,0.06431880116155189
0.61,0.1,0.29000000000000004,18/22,0.0684466770310008
0.61,0.11,0.28,18/22,0.07257455290044969
0.61,0.12,0.27,18/22,0.07670242876989859
0.61,0.13,0.26,18/22,0.0808303046393475
0.61,0.14,0.25,18/22,0.0849581805087964
0.61,0.15,0.24000000000000002,18/22,0.0890860563782453
0.61,0.16,0.23,18/22,0.09321393224769421
0.61,0.17,0.22,18/22,0.09734180811714312
0.61,0.18,0.21000000000000002,18/22,0.10146968398659202
0.61,0.19,0.2,16/18,0.10410186085034011
0.61,0.2,0.19,16/18,0.10592294164220742
0.61,0.21,0.18000000000000002,16/18,0.10774402243407472
0.61,0.22,0.17,16/18,0.10956510322594203
0.61,0.23,0.16,16/18,0.11138618401780934
0.61,0.24,0.15000000000000002,16/18,0.11320726480967666
0.61,0.25,0.14,16/18,0.11502834560154396
0.61,0.26,0.13,16/18,0.11684942639341125
0.61,0.27,0.12,16/18,0.11867050718527856
0.61,0.28,0.10999999999999999,16/18,0.12049158797714588
0.61,0.29,0.10000000000000003,16/18,0.12231266876901317
0.61,0.3,0.09000000000000002,16/18,0.12413374956088048
0.61,0.31,0.08000000000000002,15/18,0.1255762404671052
0.61,0.32,0.07,15/18,0.12572214736919188
0.61,0.33,0.06,15/18,0.12586805427127856
0.61,0.34,0.04999999999999999,15/18,0.12601396117336525
0.61,0.35000000000000003,0.03999999999999998,15/18,0.1261598680754519
0.61,0.36,0.030000000000000027,15/18,0.1263057749775386
0.61,0.37,0.020000000000000018,15/18,0.12645168187962527
0.61,0.38,0.010000000000000009,15/18,0.12659758878171196
0.61,0.39,0.0,15/18,0.1267434956837986
0.62,0.0,0.38,18/22,0.027613294046946377
0.62,0.01,0.37,18/22,0.03174116991639528
0.62,0.02,0.36,18/22,0.035869045785844184
0.62,0.03,0.35,18/22,0.03999692165529309
0.62,0.04,0.34,18/22,0.04412479752474199
0.62,0.05,0.33,18/22,0.0482526733941909
0.62,0.06,0.32,18/22,0.052380549263639796
0.62,0.07,0.31,18/22,0.0565084251330887
0.62,0.08,0.3,18/22,0.0606363010025376
0.62,0.09,0.29000000000000004,18/22,0.0647641768719865
0.62,0.1,0.28,18/22,0.06889205274143541
0.62,0.11,0.27,18/22,0.07301992861088431
0.62,0.12,0.26,18/22,0.07714780448033322
0.62,0.13,0.25,18/22,0.08127568034978212
0.62,0.14,0.24,18/22,0.08540355621923103
0.62,0.15,0.23,18/22,0.08953143208867992
0.62,0.16,0.22,18/22,0.09365930795812882
0.62,0.17,0.21,18/22,0.09778718382757773
0.62,0.18,0.2,18/22,0.10191505969702663
0.62,0.19,0.19,16/18,0.10425762028976407
0.62,0.2,0.18,16/18,0.10607870108163138
0.62,0.21,0.17,16/18,0.10789978187349868
0.62,0.22,0.16,16/18,0.10972086266536599
0.62,0.23,0.15,16/18,0.1115419434572333
0.62,0.24,0.14,16/18,0.11336302424910061
0.62,0.25,0.13,16/18,0.1151841050409679
0.62,0.26,0.12,16/18,0.11700518583283522
0.62,0.27,0.10999999999999999,16/18,0.11882626662470253
0.62,0.28,0.09999999999999998,16/18,0.12064734741656985
0.62,0.29,0.09000000000000002,16/18,0.12246842820843713
0.62,0.3,0.08000000000000002,16/18,0.12428950900030444
0.62,0.31,0.07,15/18,0.12477383270484978
0.62,0.32,0.06,15/18,0.12491973960693645
0.62,0.33,0.04999999999999999,15/18,0.12506564650902313
0.62,0.34,0.03999999999999998,15/18,0.1252115534111098
0.62,0.35000000000000003,0.02999999999999997,15/18,0.12535746031319647
0.62,0.36,0.020000000000000018,15/18,0.12550336721528316
0.62,0.37,0.010000000000000009,15/18,0.1256492741173698
0.62,0.38,0.0,15/18,0.12579518101945653
0.63,0.0,0.37,18/22,0.028058669757380996
0.63,0.01,0.36,18/22,0.0321865456268299
0.63,0.02,0.35,18/22,0.0363144214962788
0.63,0.03,0.33999999999999997,18/22,0.04044229736572771
0.63,0.04,0.33,18/22,0.044570173235176605
0.63,0.05,0.32,18/22,0.04869804910462551
0.63,0.06,0.31,18/22,0.052825924974074415
0.63,0.07,0.3,18/22,0.05695380084352332
0.63,0.08,0.29,18/22,0.061081676712972224
0.63,0.09,0.28,18/22,0.06520955258242113
0.63,0.1,0.27,18/22,0.06933742845187003
0.63,0.11,0.26,18/22,0.07346530432131892
0.63,0.12,0.25,18/22,0.07759318019076783
0.63,0.13,0.24,18/22,0.08172105606021673
0.63,0.14,0.22999999999999998,18/22,0.08584893192966564
0.63,0.15,0.22,18/22,0.08997680779911454
0.63,0.16,0.21,18/22,0.09410468366856345
0.63,0.17,0.19999999999999998,18/22,0.09823255953801235
0.63,0.18,0.19,18/22,0.10236043540746126
0.63,0.19,0.18,16/18,0.10441337972918802
0.63,0.2,0.16999999999999998,16/18,0.10623446052105533
0.63,0.21,0.16,16/18,0.10805554131292264
0.63,0.22,0.15,16/18,0.10987662210478995
0.63,0.23,0.13999999999999999,16/18,0.11169770289665726
0.63,0.24,0.13,16/18,0.11351878368852455
0.63,0.25,0.12,16/18,0.11533986448039187
0.63,0.26,0.10999999999999999,16/18,0.11716094527225918
0.63,0.27,0.09999999999999998,16/18,0.1189820260641265
0.63,0.28,0.08999999999999997,16/18,0.12080310685599381
0.63,0.29,0.08000000000000002,16/18,0.1226241876478611
0.63,0.3,0.07,15/18,0.12382551804050766
0.63,0.31,0.06,15/18,0.12397142494259432
0.63,0.32,0.04999999999999999,15/18,0.124117331844681
0.63,0.33,0.03999999999999998,15/18,0.12426323874676769
0.63,0.34,0.02999999999999997,15/18,0.12440914564885436
0.63,0.35000000000000003,0.019999999999999962,15/18,0.12455505255094104
0.63,0.36,0.010000000000000009,15/18,0.12470095945302771
0.63,0.37,0.0,15/18,0.12484686635511438
0.64,0.0,0.36,18/22,0.028504045467815615
0.64,0.01,0.35,18/22,0.032631921337264516
0.64,0.02,0.33999999999999997,18/22,0.03675979720671342
0.64,0.03,0.32999999999999996,18/22,0.040887673076162326
0.64,0.04,0.32,18/22,0.04501554894561123
0.64,0.05,0.31,18/22,0.049143424815060135
0.64,0.06,0.3,18/22,0.05327130068450903
0.64,0.07,0.29,18/22,0.05739917655395794
0.64,0.08,0.27999999999999997,18/22,0.061527052423406836
0.64,0.09,0.27,18/22,0.06565492829285574
0.64,0.1,0.26,18/22,0.06978280416230465
0.64,0.11,0.25,18/22,0.07391068003175355
0.64,0.12,0.24,18/22,0.07803855590120246
0.64,0.13,0.22999999999999998,18/22,0.08216643177065136
0.64,0.14,0.21999999999999997,18/22,0.08629430764010027
0.64,0.15,0.21,18/22,0.09042218350954916
0.64,0.16,0.19999999999999998,18/22,0.09455005937899806
0.64,0.17,0.18999999999999997,18/22,0.09867793524844697
0.64,0.18,0.18,16/18,0.10274805837674467
0.64,0.19,0.16999999999999998,16/18,0.10456913916861198
0.64,0.2,0.15999999999999998,16/18,0.10639021996047929
0.64,0.21,0.15,16/18,0.10821130075234658
0.64,0.22,0.13999999999999999,16/18,0.11003238154421391
0.64,0.23,0.12999999999999998,16/18,0.1118534623360812
0.64,0.24,0.12,16/18,0.11367454312794852
0.64,0.25,0.10999999999999999,16/18,0.11549562391981583
0.64,0.26,0.09999999999999998,16/18,0.11731670471168312
0.64,0.27,0.08999999999999997,16/18,0.11913778550355045
0.64,0.28,0.07999999999999996,16/18,0.12095886629541776
0.64,0.29,0.07,16/18,0.12277994708728504
0.64,0.3,0.06,15/18,0.1230231102782522
0.64,0.31,0.04999999999999999,15/18,0.12316901718033889
0.64,0.32,0.03999999999999998,15/18,0.12331492408242557
0.64,0.33,0.02999999999999997,15/18,0.12346083098451224
0.64,0.34,0.019999999999999962,15/18,0.12360673788659893
0.64,0.35000000000000003,0.009999999999999953,15/18,0.1237526447886856
0.64,0.36,0.0,15/18,0.12389855169077227
0.65,0.0,0.35,18/22,0.028949421178250234
0.65,0.01,0.33999999999999997,18/22,0.033077297047699135
0.65,0.02,0.32999999999999996,18/22,0.03720517291714804
0.65,0.03,0.31999999999999995,18/22,0.041333048786596945
0.65,0.04,0.31,18/22,0.04546092465604584
0.65,0.05,0.3,18/22,0.04958880052549475
0.65,0.06,0.29,18/22,0.05371667639494365
0.65,0.07,0.27999999999999997,18/22,0.05784455226439256
0.65,0.08,0.26999999999999996,18/22,0.06197242813384146
0.65,0.09,0.26,18/22,0.06610030400329037
0.65,0.1,0.24999999999999997,18/22,0.07022817987273927
0.65,0.11,0.24,18/22,0.07435605574218816
0.65,0.12,0.22999999999999998,18/22,0.07848393161163707
0.65,0.13,0.21999999999999997,18/22,0.08261180748108597
0.65,0.14,0.20999999999999996,18/22,0.08673968335053488
0.65,0.15,0.19999999999999998,18/22,0.09086755921998378
0.65,0.16,0.18999999999999997,18/22,0.09499543508943269
0.65,0.17,0.17999999999999997,18/22,0.09912331095888159
0.65,0.18,0.16999999999999998,16/18,0.10290381781616863
0.65,0.19,0.15999999999999998,16/18,0.10472489860803592
0.65,0.2,0.14999999999999997,16/18,0.10654597939990323
0.65,0.21,0.13999999999999999,16/18,0.10836706019177055
0.65,0.22,0.12999999999999998,16/18,0.11018814098363786
0.65,0.23,0.11999999999999997,16/18,0.11200922177550517
0.65,0.24,0.10999999999999999,16/18,0.11383030256737246
0.65,0.25,0.09999999999999998,16/18,0.11565138335923977
0.65,0.26,0.08999999999999997,16/18,0.11747246415110708
0.65,0.27,0.07999999999999996,16/18,0.1192935449429744
0.65,0.28,0.06999999999999995,16/18,0.1211146257348417
0.65,0.29,0.06,15/18,0.12207479561391009
0.65,0.3,0.04999999999999999,15/18,0.12222070251599676
0.65,0.31,0.03999999999999998,15/18,0.12236660941808344
0.65,0.32,0.02999999999999997,15/18,0.12251251632017013
0.65,0.33,0.019999999999999962,15/18,0.1226584232222568
0.65,0.34,0.009999999999999953,15/18,0.12280433012434348
0.65,0.35000000000000003,-5.551115123125783e-17,15/18,0.12295023702643014
0.66,0.0,0.33999999999999997,18/22,0.029394796888684856
0.66,0.01,0.32999999999999996,18/22,0.03352267275813376
0.66,0.02,0.31999999999999995,18/22,0.03765054862758266
0.66,0.03,0.30999999999999994,18/22,0.04177842449703156
0.66,0.04,0.3,18/22,0.04590630036648047
0.66,0.05,0.29,18/22,0.05003417623592937
0.66,0.06,0.27999999999999997,18/22,0.05416205210537828
0.66,0.07,0.26999999999999996,18/22,0.05828992797482718
0.66,0.08,0.25999999999999995,18/22,0.06241780384427608
0.66,0.09,0.24999999999999997,18/22,0.06654567971372499
0.66,0.1,0.23999999999999996,18/22,0.0706735555831739
0.66,0.11,0.22999999999999998,18/22,0.07480143145262279
0.66,0.12,0.21999999999999997,18/22,0.07892930732207169
0.66,0.13,0.20999999999999996,18/22,0.0830571831915206
0.66,0.14,0.19999999999999996,18/22,0.0871850590609695
0.66,0.15,0.18999999999999997,18/22,0.0913129349304184
0.66,0.16,0.17999999999999997,18/22,0.0954408107998673
0.66,0.17,0.16999999999999996,18/22,0.0995686866693162
0.66,0.18,0.15999999999999998,16/18,0.10305957725559257
0.66,0.19,0.14999999999999997,16/18,0.10488065804745987
0.66,0.2,0.13999999999999996,16/18,0.10670173883932718
0.66,0.21,0.12999999999999998,16/18,0.1085228196311945
0.66,0.22,0.11999999999999997,16/18,0.11034390042306182
0.66,0.23,0.10999999999999996,16/18,0.11216498121492911
0.66,0.24,0.09999999999999998,16/18,0.11398606200679642
0.66,0.25,0.08999999999999997,16/18,0.11580714279866373
0.66,0.26,0.07999999999999996,16/18,0.11762822359053104
0.66,0.27,0.06999999999999995,16/18,0.11944930438239836
0.66,0.28,0.05999999999999994,15/18,0.12112648094956796
0.66,0.29,0.04999999999999999,15/18,0.12127238785165464
0.66,0.3,0.03999999999999998,15/18,0.12141829475374133
0.66,0.31,0.02999999999999997,15/18,0.121564201655828
0.66,0.32,0.019999999999999962,15/18,0.12171010855791468
0.66,0.33,0.009999999999999953,15/18,0.12185601546000137
0.66,0.34,-5.551115123125783e-17,15/18,0.12200192236208802
0.67,0.0,0.32999999999999996,18/22,0.029840172599119474
0.67,0.01,0.31999999999999995,18/22,0.03396804846856838
0.67,0.02,0.30999999999999994,18/22,0.038095924338017284
0.67,0.03,0.29999999999999993,18/22,0.04222380020746618
0.67,0.04,0.29,18/22,0.04635167607691509
0.67,0.05,0.27999999999999997,18/22,0.05047955194636399
0.67,0.06,0.26999999999999996,18/22,0.05460742781581289
0.67,0.07,0.25999999999999995,18/22,0.058735303685261794
0.67,0.08,0.24999999999999994,18/22,0.0628631795547107
0.67,0.09,0.23999999999999996,18/22,0.0669910554241596
0.67,0.1,0.22999999999999995,18/22,0.07111893129360851
0.67,0.11,0.21999999999999997,18/22,0.0752468071630574
0.67,0.12,0.20999999999999996,18/22,0.0793746830325063
0.67,0.13,0.19999999999999996,18/22,0.08350255890195521
0.67,0.14,0.18999999999999995,18/22,0.08763043477140411
0.67,0.15,0.17999999999999997,18/22,0.09175831064085302
0.67,0.16,0.16999999999999996,18/22,0.09588618651030192
0.67,0.17,0.15999999999999995,18/22,0.10001406237975083
0.67,0.18,0.14999999999999997,16/18,0.10321533669501652
0.67,0.19,0.13999999999999996,16/18,0.10503641748688383
0.67,0.2,0.12999999999999995,16/18,0.10685749827875116
0.67,0.21,0.11999999999999997,16/18,0.10867857907061845
0.67,0.22,0.10999999999999996,16/18,0.11049965986248576
0.67,0.23,0.09999999999999995,16/18,0.11232074065435306
0.67,0.24,0.08999999999999997,16/18,0.11414182144622038
0.67,0.25,0.07999999999999996,16/18,0.1159629022380877
0.67,0.26,0.06999999999999995,16/18,0.11778398302995499
0.67,0.27,0.05999999999999994,16/18,0.1196050638218223
0.67,0.28,0.04999999999999993,15/18,0.12032407318731254
0.67,0.29,0.03999999999999998,15/18,0.12046998008939921
0.67,0.3,0.02999999999999997,15/18,0.12061588699148588
0.67,0.31,0.019999999999999962,15/18,0.12076179389357257
0.67,0.32,0.009999999999999953,15/18,0.12090770079565925
0.67,0.33,-5.551115123125783e-17,15/18,0.12105360769774591
0.68,0.0,0.31999999999999995,18/22,0.030285548309554093
0.68,0.01,0.30999999999999994,18/22,0.034413424179003
0.68,0.02,0.29999999999999993,18/22,0.038541300048451896
0.68,0.03,0.2899999999999999,18/22,0.0426691759179008
0.68,0.04,0.27999999999999997,18/22,0.046797051787349705
0.68,0.05,0.26999999999999996,18/22,0.05092492765679861
0.68,0.06,0.25999999999999995,18/22,0.055052803526247515
0.68,0.07,0.24999999999999994,18/22,0.05918067939569642
0.68,0.08,0.23999999999999994,18/22,0.06330855526514531
0.68,0.09,0.22999999999999995,18/22,0.06743643113459422
0.68,0.1,0.21999999999999995,18/22,0.07156430700404312
0.68,0.11,0.20999999999999996,18/22,0.07569218287349203
0.68,0.12,0.19999999999999996,18/22,0.07982005874294093
0.68,0.13,0.18999999999999995,18/22,0.08394793461238984
0.68,0.14,0.17999999999999994,18/22,0.08807581048183874
0.68,0.15,0.16999999999999996,18/22,0.09220368635128764
0.68,0.16,0.15999999999999995,18/22,0.09633156222073655
0.68,0.17,0.14999999999999994,18/22,0.10045943809018545
0.68,0.18,0.13999999999999996,16/18,0.10337109613444048
0.68,0.19,0.12999999999999995,16/18,0.1051921769263078
0.68,0.2,0.11999999999999994,16/18,0.10701325771817512
0.68,0.21,0.10999999999999996,16/18,0.1088343385100424
0.68,0.22,0.09999999999999995,16/18,0.11065541930190971
0.68,0.23,0.08999999999999994,16/18,0.11247650009377703
0.68,0.24,0.07999999999999996,16/18,0.11429758088564435
0.68,0.25,0.06999999999999995,16/18,0.11611866167751164
0.68,0.26,0.05999999999999994,16/18,0.11793974246937894
0.68,0.27,0.04999999999999993,15/18,0.11937575852297043
0.68,0.28,0.039999999999999925,15/18,0.11952166542505709
0.68,0.29,0.02999999999999997,15/18,0.11966757232714377
0.68,0.3,0.019999999999999962,15/18,0.11981347922923045
0.68,0.31,0.009999999999999953,15/18,0.11995938613131713
0.68,0.32,-5.551115123125783e-17,15/18,0.1201052930334038
0.6900000000000001,0.0,0.30999999999999994,18/22,0.030730924019988712
0.6900000000000001,0.01,0.29999999999999993,18/22,0.03485879988943762
0.6900000000000001,0.02,0.2899999999999999,18/22,0.03898667575888652
0.6900000000000001,0.03,0.2799999999999999,18/22,0.04311455162833542
0.6900000000000001,0.04,0.26999999999999996,18/22,0.047242427497784324
0.6900000000000001,0.05,0.25999999999999995,18/22,0.05137030336723323
0.6900000000000001,0.06,0.24999999999999994,18/22,0.05549817923668213
0.6900000000000001,0.07,0.23999999999999994,18/22,0.05962605510613103
0.6900000000000001,0.08,0.22999999999999993,18/22,0.06375393097557994
0.6900000000000001,0.09,0.21999999999999995,18/22,0.06788180684502884
0.6900000000000001,0.1,0.20999999999999994,18/22,0.07200968271447775
0.6900000000000001,0.11,0.19999999999999996,18/22,0.07613755858392665
0.6900000000000001,0.12,0.18999999999999995,18/22,0.08026543445337556
0.6900000000000001,0.13,0.17999999999999994,18/22,0.08439331032282446
0.6900000000000001,0.14,0.16999999999999993,18/22,0.08852118619227337
0.6900000000000001,0.15,0.15999999999999995,18/22,0.09264906206172226
0.6900000000000001,0.16,0.14999999999999994,18/22,0.09677693793117116
