repeat,target,metric,value
15,z3_T13,roc_auc,0.5815275310834813
15,z3_T13,brier,
15,z3_T18,sensitivity,0.0
15,z3_T18,specificity,0.9541284403669725
15,z3_T18,precision,0.0
15,z3_T18,f2,0.0
15,z3_T18,pr_auc,0.1005700671720164
15,z3_T18,roc_auc,0.5913804139108172
15,z3_T18,brier,
15,z3_T21,sensitivity,0.0
15,z3_T21,specificity,0.9948364888123924
15,z3_T21,precision,0.0
15,z3_T21,f2,0.0
15,z3_T21,pr_auc,0.04974712281535578
15,z3_T21,roc_auc,0.5313498893533317
15,z3_T21,brier,
16,T13,sensitivity,0.9230769230769231
16,T13,specificity,0.33570159857904086
16,T13,precision,0.031088082901554404
16,T13,f2,0.136986301369863
16,T13,pr_auc,0.14790385830628777
16,T13,roc_auc,0.8043448558546249
16,T13,brier,0.02206095579558598
16,T18,sensitivity,0.8333333333333334
16,T18,specificity,0.5411985018726592
16,T18,precision,0.125
16,T18,f2,0.390625
16,T18,pr_auc,0.3245352171827234
16,T18,roc_auc,0.7974852862493313
16,T18,brier,0.058286783025477754
16,T21,sensitivity,0.5555555555555556
16,T21,specificity,0.2867383512544803
16,T21,precision,0.024509803921568627
16,T21,f2,0.10416666666666667
16,T21,pr_auc,0.026449168893200314
16,T21,roc_auc,0.35015929908403026
16,T21,brier,0.030564962086987835
16,any,sensitivity,0.8333333333333334
16,any,specificity,0.4418604651162791
16,any,precision,0.14792899408284024
16,any,f2,0.43252595155709345
16,any,pr_auc,0.34880441964280606
16,any,roc_auc,0.770671834625323
16,any,brier,0.08170520122391063
16,z3_T13,sensitivity,0.0
16,z3_T13,specificity,0.9698046181172292
16,z3_T13,precision,0.0
16,z3_T13,f2,0.0
16,z3_T13,pr_auc,0.019215150969151808
16,z3_T13,roc_auc,0.34499248531220106
16,z3_T13,brier,
16,z3_T18,sensitivity,0.0
16,z3_T18,specificity,0.947565543071161
16,z3_T18,precision,0.0
16,z3_T18,f2,0.0
16,z3_T18,pr_auc,0.07569507278314593
16,z3_T18,roc_auc,0.5276886035313001
16,z3_T18,brier,
16,z3_T21,sensitivity,0.0
16,z3_T21,specificity,0.992831541218638
16,z3_T21,precision,0.0
16,z3_T21,f2,0.0
16,z3_T21,pr_auc,0.06537713231141717
16,z3_T21,roc_auc,0.6190760653126244
16,z3_T21,brier,
17,T13,sensitivity,0.75
17,T13,specificity,0.3157894736842105
17,T13,precision,0.037037037037037035
17,T13,f2,0.15463917525773196
17,T13,pr_auc,0.08433951632591274
17,T13,roc_auc,0.5806140350877194
17,T13,brier,0.0328821170907373
17,T18,sensitivity,0.9210526315789473
17,T18,specificity,0.4927536231884058
17,T18,precision,0.1111111111111111
17,T18,f2,0.3747323340471092
17,T18,pr_auc,0.44330511319458865
17,T18,roc_auc,0.8301392067124332
17,T18,brier,0.04940319808851059
17,T21,sensitivity,0.9285714285714286
17,T21,specificity,0.2777777777777778
17,T21,precision,0.030303030303030304
17,T21,f2,0.13402061855670103
17,T21,pr_auc,0.02060558684396874
17,T21,roc_auc,0.35081845238095244
17,T21,brier,0.02328353805336829
17,any,sensitivity,0.7580645161290323
17,any,specificity,0.3806818181818182
17,any,precision,0.12566844919786097
17,any,f2,0.3778135048231511
17,any,pr_auc,0.3958951609730976
17,any,roc_auc,0.7003604594330402
17,any,brier,0.08329749242853543
17,z3_T13,sensitivity,0.0
17,z3_T13,specificity,0.980701754385965
17,z3_T13,precision,0.0
17,z3_T13,f2,0.0
17,z3_T13,pr_auc,0.04041119034583654
17,z3_T13,roc_auc,0.4448245614035088
17,z3_T13,brier,
17,z3_T18,sensitivity,0.0
17,z3_T18,specificity,0.9565217391304348
17,z3_T18,precision,0.0
17,z3_T18,f2,0.0
17,z3_T18,pr_auc,0.0652522025733388
17,z3_T18,roc_auc,0.4987128146453089
17,z3_T18,brier,
17,z3_T21,sensitivity,0.0
17,z3_T21,specificity,0.9947916666666666
17,z3_T21,precision,0.0
17,z3_T21,f2,0.0
17,z3_T21,pr_auc,0.019185691822898872
17,z3_T21,roc_auc,0.32986111111111105
17,z3_T21,brier,
18,T13,sensitivity,0.8823529411764706
18,T13,specificity,0.26785714285714285
18,T13,precision,0.03529411764705882
18,T13,f2,0.15212981744421908
18,T13,pr_auc,0.09219582312165307
18,T13,roc_auc,0.7378151260504201
18,T13,brier,0.028541289553919248
18,T18,sensitivity,0.8636363636363636
18,T18,specificity,0.5459662288930581
18,T18,precision,0.1357142857142857
18,T18,f2,0.4166666666666667
18,T18,pr_auc,0.33842198051397837
18,T18,roc_auc,0.7988870885212348
18,T18,brier,0.06114539512206786
18,T21,sensitivity,0.5384615384615384
18,T21,specificity,0.26063829787234044
18,T21,precision,0.01650943396226415
18,T21,f2,0.07352941176470588
18,T21,pr_auc,0.0631621624436536
18,T21,roc_auc,0.42171303873431537
18,T21,brier,0.02207111092661303
18,any,sensitivity,0.828125
18,any,specificity,0.4093567251461988
18,any,precision,0.14887640449438203
18,any,f2,0.43300653594771243
18,any,pr_auc,0.4236476538167819
18,any,roc_auc,0.7682748538011697
18,any,brier,0.0847204249781632
18,z3_T13,sensitivity,0.0
18,z3_T13,specificity,0.9660714285714286
18,z3_T13,precision,0.0
18,z3_T13,f2,0.0
18,z3_T13,pr_auc,0.028581591125549293
18,z3_T13,roc_auc,0.4290966386554622
18,z3_T13,brier,
18,z3_T18,sensitivity,0.0
18,z3_T18,specificity,0.9474671669793621
18,z3_T18,precision,0.0
18,z3_T18,f2,0.0
18,z3_T18,pr_auc,0.07944047563799518
18,z3_T18,roc_auc,0.5133037694013304
18,z3_T18,brier,
18,z3_T21,sensitivity,0.0
18,z3_T21,specificity,0.9964539007092199
18,z3_T21,precision,0.0
18,z3_T21,f2,0.0
18,z3_T21,pr_auc,0.032224586405605396
18,z3_T21,roc_auc,0.4937261320240044
18,z3_T21,brier,
19,T13,sensitivity,0.84375
19,T13,specificity,0.288135593220339
19,T13,precision,0.06040268456375839
19,T13,f2,0.23478260869565218
19,T13,pr_auc,0.16819293190323983
19,T13,roc_auc,0.7201271186440679
19,T13,brier,0.04713925878240827
19,T18,sensitivity,0.8780487804878049
19,T18,specificity,0.504302925989673
19,T18,precision,0.1111111111111111
19,T18,f2,0.36885245901639346
19,T18,pr_auc,0.3140840056222589
19,T18,roc_auc,0.7661097351076782
19,T18,brier,0.05590605737366256
19,T21,sensitivity,0.8
19,T21,specificity,0.3014827018121911
19,T21,precision,0.027522935779816515
19,T21,f2,0.12096774193548387
19,T21,pr_auc,0.079421569787469
19,T21,roc_auc,0.5164195496979681
19,T21,brier,0.023548258304324114
19,any,sensitivity,0.8088235294117647
19,any,specificity,0.37545126353790614
19,any,precision,0.1371571072319202
19,any,f2,0.4086181277860327
19,any,pr_auc,0.4370734707993923
19,any,roc_auc,0.7476640475684859
19,any,brier,0.08367153723935519
19,z3_T13,sensitivity,0.03125
19,z3_T13,specificity,0.9457627118644067
19,z3_T13,precision,0.030303030303030304
19,z3_T13,f2,0.031055900621118012
19,z3_T13,pr_auc,0.049787145652364986
19,z3_T13,roc_auc,0.45434322033898306
19,z3_T13,brier,
19,z3_T18,sensitivity,0.0
19,z3_T18,specificity,0.919104991394148
19,z3_T18,precision,0.0
19,z3_T18,f2,0.0
19,z3_T18,pr_auc,0.05837704437895894
19,z3_T18,roc_auc,0.4443978002602746
19,z3_T18,brier,
19,z3_T21,sensitivity,0.0
19,z3_T21,specificity,0.9934102141680395
19,z3_T21,precision,0.0
19,z3_T21,f2,0.0
19,z3_T21,pr_auc,0.03426992368176035
19,z3_T21,roc_auc,0.4908292147171883
19,z3_T21,brier,
20,T13,sensitivity,0.9166666666666666
20,T13,specificity,0.32
20,T13,precision,0.053268765133171914
20,T13,f2,0.21611001964636542
20,T13,pr_auc,0.17158896470034993
20,T13,roc_auc,0.7728985507246376
20,T13,brier,0.036653129014241816
20,T18,sensitivity,0.9090909090909091
20,T18,specificity,0.4756756756756757
20,T18,precision,0.12084592145015106
20,T18,f2,0.39447731755424065
20,T18,pr_auc,0.5321040681959561
20,T18,roc_auc,0.858067158067158
20,T18,brier,0.05091116546443483
20,T21,sensitivity,1.0
20,T21,specificity,0.313893653516295
20,T21,precision,0.038461538461538464
20,T21,f2,0.16666666666666666
20,T21,pr_auc,0.04103208088561988
20,T21,roc_auc,0.5939108061749572
20,T21,brier,0.026006420232150246
20,any,sensitivity,0.8088235294117647
20,any,specificity,0.3728813559322034
20,any,precision,0.14175257731958762
20,any,f2,0.4166666666666667
20,any,pr_auc,0.5218138603128595
20,any,roc_auc,0.7668660684612828
20,any,brier,0.08047198297168846
20,z3_T13,sensitivity,0.0
20,z3_T13,specificity,0.96
20,z3_T13,precision,0.0
20,z3_T13,f2,0.0
20,z3_T13,pr_auc,0.037423659274450904
20,z3_T13,roc_auc,0.43231884057971015
20,z3_T13,brier,
20,z3_T18,sensitivity,0.0
20,z3_T18,specificity,0.9495495495495495
20,z3_T18,precision,0.0
20,z3_T18,f2,0.0
20,z3_T18,pr_auc,0.0640744428417897
20,z3_T18,roc_auc,0.442997542997543
20,z3_T18,brier,
20,z3_T21,sensitivity,0.0
20,z3_T21,specificity,1.0
20,z3_T21,precision,0.0
20,z3_T21,f2,0.0
20,z3_T21,pr_auc,0.031144246282536297
20,z3_T21,roc_auc,0.4617281303602058
20,z3_T21,brier,
21,T13,sensitivity,1.0
21,T13,specificity,0.30303030303030304
21,T13,precision,0.061224489795918366
21,T13,f2,0.2459016393442623
21,T13,pr_auc,0.23178391107211205
21,T13,roc_auc,0.8493577752837012
21,T13,brier,0.038518471310569256
21,T18,sensitivity,0.8392857142857143
21,T18,specificity,0.5203539823008849
21,T18,precision,0.14779874213836477
21,T18,f2,0.43357933579335795
21,T18,pr_auc,0.5491049230250997
21,T18,roc_auc,0.8105404551201011
21,T18,brier,0.06135344177671217
21,T21,sensitivity,0.8333333333333334
21,T21,specificity,0.2603648424543947
21,T21,precision,0.03253796095444685
21,T21,f2,0.14071294559099437
21,T21,pr_auc,0.040436898369046945
21,T21,roc_auc,0.5122535470794177
21,T21,brier,0.028225764896505516
21,any,sensitivity,0.8333333333333334
21,any,specificity,0.4088397790055249
21,any,precision,0.16839378238341968
21,any,f2,0.4656160458452722
21,any,pr_auc,0.5411636288908761
21,any,roc_auc,0.7875761439297351
21,any,brier,0.08587590386578137
21,z3_T13,sensitivity,0.037037037037037035
21,z3_T13,specificity,0.9663299663299664
21,z3_T13,precision,0.047619047619047616
21,z3_T13,f2,0.03875968992248062
21,z3_T13,pr_auc,0.0568904038081364
21,z3_T13,roc_auc,0.4868437461030053
21,z3_T13,brier,
21,z3_T18,sensitivity,0.0
21,z3_T18,specificity,0.9398230088495575
21,z3_T18,precision,0.0
21,z3_T18,f2,0.0
21,z3_T18,pr_auc,0.08399518294435851
21,z3_T18,roc_auc,0.48249051833122625
21,z3_T18,brier,
21,z3_T21,sensitivity,0.0
21,z3_T21,specificity,1.0
21,z3_T21,precision,0.0
21,z3_T21,f2,0.0
21,z3_T21,pr_auc,0.03569341063837403
21,z3_T21,roc_auc,0.5318776487930716
21,z3_T21,brier,
22,T13,sensitivity,0.9444444444444444
22,T13,specificity,0.3282312925170068
22,T13,precision,0.0412621359223301
22,T13,f2,0.1756198347107438
22,T13,pr_auc,0.13678141140916794
22,T13,roc_auc,0.8102796674225246
22,T13,brier,0.027812871851876097
22,T18,sensitivity,0.8695652173913043
22,T18,specificity,0.5428571428571428
22,T18,precision,0.13513513513513514
22,T18,f2,0.4166666666666667
22,T18,pr_auc,0.4208988617892114
22,T18,roc_auc,0.798835403726708
22,T18,brier,0.0583404869333281
22,T21,sensitivity,0.8666666666666667
22,T21,specificity,0.30456852791878175
22,T21,precision,0.030660377358490566
22,T21,f2,0.13429752066115702
22,T21,pr_auc,0.06340121315757931
22,T21,roc_auc,0.516751269035533
22,T21,brier,0.024119548714213047
22,any,sensitivity,0.8507462686567164
22,any,specificity,0.42115027829313545
22,any,precision,0.15447154471544716
22,any,f2,0.4474097331240188
22,any,pr_auc,0.49262146498706055
22,any,roc_auc,0.7895494697200454
22,any,brier,0.08054868676555862
22,z3_T13,sensitivity,0.05555555555555555
22,z3_T13,specificity,0.9693877551020408
22,z3_T13,precision,0.05263157894736842
22,z3_T13,f2,0.054945054945054944
22,z3_T13,pr_auc,0.07179765720125213
22,z3_T13,roc_auc,0.5740740740740741
22,z3_T13,brier,
22,z3_T18,sensitivity,0.0
22,z3_T18,specificity,0.9607142857142857
22,z3_T18,precision,0.0
22,z3_T18,f2,0.0
22,z3_T18,pr_auc,0.08145849688689415
22,z3_T18,roc_auc,0.5120729813664596
22,z3_T18,brier,
22,z3_T21,sensitivity,0.0
22,z3_T21,specificity,0.9983079526226735
22,z3_T21,precision,0.0
22,z3_T21,f2,0.0
22,z3_T21,pr_auc,0.022193975403564683
22,z3_T21,roc_auc,0.41928934010152286
22,z3_T21,brier,
23,T13,sensitivity,0.8461538461538461
23,T13,specificity,0.3339253996447602
23,T13,precision,0.055415617128463476
23,T13,f2,0.21956087824351297
23,T13,pr_auc,0.10955347383563468
23,T13,roc_auc,0.6765951632736712
23,T13,brier,0.04135044328030072
23,T18,sensitivity,0.8936170212765957
23,T18,specificity,0.5295202952029521
23,T18,precision,0.1414141414141414
23,T18,f2,0.4329896907216495
23,T18,pr_auc,0.46234374905626874
23,T18,roc_auc,0.8256653843134176
23,T18,brier,0.05902116825276785
23,T21,sensitivity,0.8461538461538461
23,T21,specificity,0.3263888888888889
23,T21,precision,0.02756892230576441
23,T21,f2,0.12195121951219512
23,T21,pr_auc,0.021662216575368907
23,T21,roc_auc,0.43683226495726496
23,T21,brier,0.021645550972600153
23,any,sensitivity,0.8088235294117647
23,any,specificity,0.3915547024952015
23,any,precision,0.1478494623655914
23,any,f2,0.42701863354037267
23,any,pr_auc,0.41386003185947806
23,any,roc_auc,0.754713785706221
23,any,brier,0.08725552293214608
23,z3_T13,sensitivity,0.038461538461538464
23,z3_T13,specificity,0.9751332149200711
23,z3_T13,precision,0.06666666666666667
23,z3_T13,f2,0.04201680672268908
23,z3_T13,pr_auc,0.04647913945205365
23,z3_T13,roc_auc,0.4618800382565924
23,z3_T13,brier,
23,z3_T18,sensitivity,0.0
23,z3_T18,specificity,0.9464944649446494
23,z3_T18,precision,0.0
23,z3_T18,f2,0.0
23,z3_T18,pr_auc,0.09510390978318282
23,z3_T18,roc_auc,0.5412577530030619
23,z3_T18,brier,
23,z3_T21,sensitivity,0.0
23,z3_T21,specificity,0.9947916666666666
23,z3_T21,precision,0.0
23,z3_T21,f2,0.0
23,z3_T21,pr_auc,0.045327995201017976
23,z3_T21,roc_auc,0.515090811965812
23,z3_T21,brier,
24,T13,sensitivity,0.9473684210526315
24,T13,specificity,0.292894280762565
24,T13,precision,0.04225352112676056
24,T13,f2,0.17928286852589642
24,T13,pr_auc,0.14450978550077614
24,T13,roc_auc,0.7793487184164918
24,T13,brier,0.030020855584758584
24,T18,sensitivity,0.8775510204081632
24,T18,specificity,0.48811700182815354
24,T18,precision,0.13312693498452013
24,T18,f2,0.4142581888246628
24,T18,pr_auc,0.3980024207356371
24,T18,roc_auc,0.7838674775211731
24,T18,brier,0.06457792711388756
24,T21,sensitivity,0.875
24,T21,specificity,0.3129370629370629
24,T21,precision,0.050724637681159424
24,T21,f2,0.20588235294117646
24,T21,pr_auc,0.05876860258977368
24,T21,roc_auc,0.5323426573426573
24,T21,brier,0.039039083726879496
24,any,sensitivity,0.810126582278481
24,any,specificity,0.38878143133462284
24,any,precision,0.16842105263157894
24,any,f2,0.45977011494252873
24,any,pr_auc,0.40297855438346913
24,any,roc_auc,0.7144675954263888
24,any,brier,0.10221336276355333
24,z3_T13,sensitivity,0.05263157894736842
24,z3_T13,specificity,0.9722703639514731
24,z3_T13,precision,0.058823529411764705
24,z3_T13,f2,0.053763440860215055
24,z3_T13,pr_auc,0.06777701981990482
24,z3_T13,roc_auc,0.501505062482897
24,z3_T13,brier,
24,z3_T18,sensitivity,0.0
24,z3_T18,specificity,0.9488117001828154
24,z3_T18,precision,0.0
24,z3_T18,f2,0.0
24,z3_T18,pr_auc,0.09761911307241
24,z3_T18,roc_auc,0.5444912882886244
24,z3_T18,brier,
24,z3_T21,sensitivity,0.0
24,z3_T21,specificity,0.9982517482517482
24,z3_T21,precision,0.0
24,z3_T21,f2,0.0
24,z3_T21,pr_auc,0.047373949017380616
24,z3_T21,roc_auc,0.4587703962703963
24,z3_T21,brier,
25,T13,sensitivity,0.88
25,T13,specificity,0.34991423670668953
25,T13,precision,0.05486284289276808
25,T13,f2,0.21956087824351297
25,T13,pr_auc,0.11897268657274856
25,T13,roc_auc,0.7130017152658662
25,T13,brier,0.03889362675657056
25,T18,sensitivity,0.9019607843137255
25,T18,specificity,0.5368043087971275
25,T18,precision,0.1513157894736842
25,T18,f2,0.452755905511811
25,T18,pr_auc,0.3286719023667634
25,T18,roc_auc,0.8224029288555638
25,T18,brier,0.06564207698410168
25,T21,sensitivity,0.875
25,T21,specificity,0.25506756756756754
25,T21,precision,0.03076923076923077
25,T21,f2,0.1348747591522158
25,T21,pr_auc,0.09939422708461518
25,T21,roc_auc,0.3919974662162162
25,T21,brier,0.02566090626169157
25,any,sensitivity,0.8571428571428571
25,any,specificity,0.4293785310734463
25,any,precision,0.17886178861788618
25,any,f2,0.4874446085672083
25,any,pr_auc,0.49276325657739717
25,any,roc_auc,0.7785604226282193
25,any,brier,0.09119265828767129
25,z3_T13,sensitivity,0.08
25,z3_T13,specificity,0.967409948542024
25,z3_T13,precision,0.09523809523809523
25,z3_T13,f2,0.08264462809917356
25,z3_T13,pr_auc,0.056708005038825976
25,z3_T13,roc_auc,0.505385934819897
25,z3_T13,brier,
25,z3_T18,sensitivity,0.0
25,z3_T18,specificity,0.9371633752244165
25,z3_T18,precision,0.0
25,z3_T18,f2,0.0
25,z3_T18,pr_auc,0.09869756458634062
25,z3_T18,roc_auc,0.5710212271623192
25,z3_T18,brier,
25,z3_T21,sensitivity,0.0
25,z3_T21,specificity,0.9966216216216216
25,z3_T21,precision,0.0
25,z3_T21,f2,0.0
25,z3_T21,pr_auc,0.031502785787987736
25,z3_T21,roc_auc,0.4750844594594595
25,z3_T21,brier,
26,T13,sensitivity,0.7857142857142857
26,T13,specificity,0.28448275862068967
26,T13,precision,0.05034324942791762
26,T13,f2,0.20036429872495445
26,T13,pr_auc,0.1687382849321069
26,T13,roc_auc,0.6575738916256157
26,T13,brier,0.042060246875502375
26,T18,sensitivity,0.8723404255319149
26,T18,specificity,0.5169340463458111
26,T18,precision,0.13141025641025642
26,T18,f2,0.41
26,T18,pr_auc,0.5094161951735036
26,T18,roc_auc,0.8228467402434861
26,T18,brier,0.055099557583060094
26,T21,sensitivity,1.0
26,T21,specificity,0.34840871021775544
26,T21,precision,0.0275
26,T21,f2,0.12387387387387387
26,T21,pr_auc,0.019929395622558792
26,T21,roc_auc,0.5020557332115121
26,T21,brier,0.017792350669485632
26,any,sensitivity,0.8055555555555556
26,any,specificity,0.3917910447761194
26,any,precision,0.15104166666666666
26,any,f2,0.43154761904761907
26,any,pr_auc,0.4500110085626592
26,any,roc_auc,0.7350228026533997
26,any,brier,0.08786465670186554
26,z3_T13,sensitivity,0.03571428571428571
26,z3_T13,specificity,0.9586206896551724
26,z3_T13,precision,0.04
26,z3_T13,f2,0.0364963503649635
26,z3_T13,pr_auc,0.041759221199968395
26,z3_T13,roc_auc,0.3972290640394089
26,z3_T13,brier,
26,z3_T18,sensitivity,0.0
26,z3_T18,specificity,0.9251336898395722
26,z3_T18,precision,0.0
26,z3_T18,f2,0.0
26,z3_T18,pr_auc,0.08319855693869488
26,z3_T18,roc_auc,0.5307391815526985
26,z3_T18,brier,
26,z3_T21,sensitivity,0.0
26,z3_T21,specificity,0.9882747068676717
26,z3_T21,precision,0.0
26,z3_T21,f2,0.0
26,z3_T21,pr_auc,0.01746053376351156
26,z3_T21,roc_auc,0.425765189584285
26,z3_T21,brier,
27,T13,sensitivity,0.8571428571428571
27,T13,specificity,0.31756756756756754
27,T13,precision,0.04265402843601896
27,T13,f2,0.17786561264822134
27,T13,pr_auc,0.12260957425873627
27,T13,roc_auc,0.7302927927927928
27,T13,brier,0.03252358071682774
27,T18,sensitivity,0.8108108108108109
27,T18,specificity,0.53125
27,T18,precision,0.1
27,T18,f2,0.33482142857142855
27,T18,pr_auc,0.4360999538926252
27,T18,roc_auc,0.7964996246246246
27,T18,brier,0.04695108163510076
27,T21,sensitivity,1.0
27,T21,specificity,0.29431438127090304
27,T21,precision,0.034324942791762014
27,T21,f2,0.15090543259557343
27,T21,pr_auc,0.23567259572762586
27,T21,roc_auc,0.6836120401337793
27,T21,brier,0.023707864666130837
27,any,sensitivity,0.7936507936507936
27,any,specificity,0.41454545454545455
27,any,precision,0.13440860215053763
27,any,f2,0.40064102564102566
27,any,pr_auc,0.5585076489673128
27,any,roc_auc,0.7731024531024531
27,any,brier,0.07249398304011417
27,z3_T13,sensitivity,0.0
27,z3_T13,specificity,0.9594594594594594
27,z3_T13,precision,0.0
27,z3_T13,f2,0.0
27,z3_T13,pr_auc,0.03437262375396695
27,z3_T13,roc_auc,0.46203346203346196
27,z3_T13,brier,
27,z3_T18,sensitivity,0.0
27,z3_T18,specificity,0.9270833333333334
27,z3_T18,precision,0.0
27,z3_T18,f2,0.0
27,z3_T18,pr_auc,0.0622950995284832
27,z3_T18,roc_auc,0.5219125375375375
27,z3_T18,brier,
27,z3_T21,sensitivity,0.0
27,z3_T21,specificity,0.9983277591973244
27,z3_T21,precision,0.0
27,z3_T21,f2,0.0
27,z3_T21,pr_auc,0.021777289275292412
27,z3_T21,roc_auc,0.331438127090301
27,z3_T21,brier,
28,T13,sensitivity,0.9047619047619048
28,T13,specificity,0.2976588628762542
28,T13,precision,0.04328018223234624
28,T13,f2,0.18164435946462715
28,T13,pr_auc,0.20730079208187152
28,T13,roc_auc,0.7881032011466794
28,T13,brier,0.031039640376028597
28,T18,sensitivity,0.75
28,T18,specificity,0.52
28,T18,precision,0.10679611650485436
28,T18,f2,0.3402061855670103
28,T18,pr_auc,0.3898764385181904
28,T18,roc_auc,0.736798418972332
28,T18,brier,0.05746072027758698
28,T21,sensitivity,0.9375
28,T21,specificity,0.3150912106135987
28,T21,precision,0.035046728971962614
28,T21,f2,0.1524390243902439
28,T21,pr_auc,0.04177925754560702
28,T21,roc_auc,0.49108623548922054
28,T21,brier,0.025225020682670997
28,any,sensitivity,0.7575757575757576
28,any,specificity,0.3960216998191682
28,any,precision,0.13020833333333334
28,any,f2,0.38580246913580246
28,any,pr_auc,0.37581786904061004
28,any,roc_auc,0.6719546276508301
28,any,brier,0.08660479010458699
28,z3_T13,sensitivity,0.0
28,z3_T13,specificity,0.9381270903010034
28,z3_T13,precision,0.0
28,z3_T13,f2,0.0
28,z3_T13,pr_auc,0.035452981259719754
28,z3_T13,roc_auc,0.45397356266921485
28,z3_T13,brier,
28,z3_T18,sensitivity,0.0
28,z3_T18,specificity,0.9147826086956522
28,z3_T18,precision,0.0
28,z3_T18,f2,0.0
28,z3_T18,pr_auc,0.06329162155511106
28,z3_T18,roc_auc,0.4586166007905138
28,z3_T18,brier,
28,z3_T21,sensitivity,0.0
